The company said that currently the French distribution unit Ragot is located in Loudeac  Normandy  the distribution unit Waterqueen and line supplier Tortue in Saint Marcel in mid-France and the hook manufacturing unit VMC and hook distribution unit VMC Europe in Morvillars .,neutral
Elcoteq has a global network of After Market Service sites which have a long experience in serving Consumer Electronics and Systems Solutions customers .,neutral
The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,neutral
It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4805 mark .,neutral
The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .,positive
`` We are delighted to announce our support for Intel based handheld platforms  the capabilities of which have made our development easier and faster .,positive
A meeting of Glisten shareholders to vote on the bid will be held on 12 March .,neutral
Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,negative
Loss after taxes amounted to EUR 1.2 mn compared to a loss of 2.6 mn .,positive
ABN : 59 087 901 620 now represent 5.10 % of the voting rights and share capital of Citycon Oyj .,neutral
In the Baltic states the company reports net sales of EUR 11.9 mn  down from EUR 14.2 mn  and an operative EBIT of EUR -2.2 mn  down from EUR -1.7 mn .,negative
Sanoma Magazines ' net sales are estimated to grow in 2006 .,positive
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive
The period-end cash and cash equivalents totaled EUR6 .5 m  compared to EUR10 .5 m in the previous year .,negative
South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .,positive
Profit for the period totaled EUR 39.4 mn  up from EUR 33.9 mn in the corresponding period in 2006 .,positive
The move was triggered by weak demand for forestry equipment and the uncertain market situation .,negative
Byline : Tim Moran Cellular phone giant Nokia Corp. is offering $ 8.1 billion for digital map supplier NAVTEQ Corp.  of Chicago .,neutral
With the new production plant the company would increase its capacity to meet the expected increase in demand and would improve the use of raw materials and therefore increase the production profitability .,positive
The port facilities ' throughput is 250000 TEUs and 7.5 mln tons of general cargo .,neutral
No other ev3 devices were involved in this action .,neutral
Purchase it for the 12MP snapper  if nothing else .,neutral
External net sales from the printing business fell by 43.7 %  partly due to the termination of the printing contract between Ilkka-Yhtyma 's printing house I-print Oy and sector player HSS Media AB in December 2009 and the fall in printing prices .,negative
Deliveries of Nokia 1112  Nokia 2310 and Nokia 2610 are expected to start in the second quarter of 2006 .,neutral
The Filter Tips cover the volume range from 0.1-1200 -�l including new sizes for 10  20  100-120  200  300  1000 and 1200 -�l volume capacities .,neutral
Following the issue  the new shares will constitute 10 percent of the firm 's capital .,neutral
Operating result for the 12-month period decreased from the profit of EUR0 .4 m while turnover decreased from EUR5 .6 m  as compared to 2004 .,negative
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,positive
Nokia shares hit 13.21 euros on Friday  down 50 percent from the start of the year in part because of the slow introduction of touch-screen models .,negative
Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,negative
Technopolis and the St. Petersburg government signed a cooperation memorandum in October 2005 to set up a techno-park in the Neudorf production zone in the village of Strelny  in the St. Petersburg suburbs .,positive
Operating profit was EUR -0.1 mn  down from EUR 1.3 mn .,negative
However  the proportion of the paid standing orders grew in 2009 .,positive
These sections will be put into place to form the load-bearing steel structure of the bridge  '' says Sami Eronen  Senior Vice President  Infrastructure and Northern Europe  Ruukki Construction .,neutral
The company 's transportation business is conducted through Florida Rock & Tank Lines  which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities .,neutral
The train is expected to cross the Russian territory in 9 days  reaching the Vostochny port .,neutral
Yesterday  Legrand issued its E300 million fixed rate deal maturing 2017 .,neutral
For Telenor  the three and a half year contract is worth an estimated 12.6 m. YIT has chosen Telenor and Elisa as its principal suppliers of ICT solutions in Norway  Sweden  Denmark and Finland .,positive
Finnish forest industry group Stora Enso Oyj issued on Thursday ( 20 March ) a profit warning for the first quarter 2008 .,negative
In the third quarter of 2010  net sales increased by 5.2 % to EUR 205.5 mn  and operating profit by 34.9 % to EUR 23.5 mn .,positive
The company did not distribute a dividend in 2005 .,neutral
HELSINKI AFX - Salcomp  the mobile phone charger manufacturer  said it has appointed Markku Hangasjarvi as its new CEO  following the resignation of Mats Eriksson .,neutral
The tests  conducted at Nokia Siemens ' LTE center of competence in Espoo  Finland  follow the company 's production start of LTE-ready Flexi Multiradio Base Stations for the 800 MHz band in April 2010  and complement earlier tests with Nokia on the 2100 MHz and 2600 MHz bands .,neutral
Currently  the company uses eight similar reach stackers and four empty container handlers by Konecranes .,neutral
Pre-tax loss totaled EUR 0.3 mn  compared to a loss of EUR 2.2 mn in the first quarter of 2005 .,positive
The business units of the InvestLesProm Group cover the full forest industry chain  and the Group owns forests  sawmills  paper and pulp mills  and other processing plants .,neutral
The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,negative
